# 0.3.0 golden corpus - kernel Select (SqueakPoolRegistry). Lines: scenario|mode|domain|action|seed|gate|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/KernelCharacterization; scenarios frozen in Scenarios.cs (S1-S5 constructed, F03-F07 fixture-driven from fixtures/input). Any delta on replay = regression.
F05-multi-lastwins|Remix|Ratkin+Sanguophage|MentalBreak|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F05-multi-lastwins|Remix|Ratkin+Sanguophage|MentalBreak|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_0|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
F06-orphan|Off|Ratkin|Call|1|all|SR_Call|BuiltInFallback|-
F06-orphan|Off|Ratkin|Call|1|partial|SR_Call|BuiltInFallback|-
F06-orphan|Off|Ratkin|Call|2|all|SR_Call|BuiltInFallback|-
F06-orphan|Off|Ratkin|Call|2|partial|SR_Call|BuiltInFallback|-
F06-orphan|Off|Ratkin|Call|3|all|SR_Call|BuiltInFallback|-
F06-orphan|Off|Ratkin|Call|3|partial|SR_Call|BuiltInFallback|-
F06-orphan|Off|Ratkin|Eat|1|all|SR_Eat|BuiltInFallback|-
F06-orphan|Off|Ratkin|Eat|1|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Off|Ratkin|Eat|2|all|SR_Eat|BuiltInFallback|-
F06-orphan|Off|Ratkin|Eat|2|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Off|Ratkin|Eat|3|all|SR_Eat|BuiltInFallback|-
F06-orphan|Off|Ratkin|Eat|3|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Off|Ratkin|Sleep|1|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Off|Ratkin|Sleep|1|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Off|Ratkin|Sleep|2|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Off|Ratkin|Sleep|2|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Off|Ratkin|Sleep|3|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Off|Ratkin|Sleep|3|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Off|Ratkin|Wounded|1|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Off|Ratkin|Wounded|1|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Off|Ratkin|Wounded|2|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Off|Ratkin|Wounded|2|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Off|Ratkin|Wounded|3|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Off|Ratkin|Wounded|3|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Off|Ratkin|Select|1|all|SR_Select|BuiltInFallback|-
F06-orphan|Off|Ratkin|Select|1|partial|SR_Select|BuiltInFallback|-
F06-orphan|Off|Ratkin|Select|2|all|SR_Select|BuiltInFallback|-
F06-orphan|Off|Ratkin|Select|2|partial|SR_Select|BuiltInFallback|-
F06-orphan|Off|Ratkin|Select|3|all|SR_Select|BuiltInFallback|-
F06-orphan|Off|Ratkin|Select|3|partial|SR_Select|BuiltInFallback|-
F06-orphan|Off|Ratkin|Move|1|all|SR_Move|BuiltInFallback|-
F06-orphan|Off|Ratkin|Move|1|partial|SR_Move|BuiltInFallback|-
F06-orphan|Off|Ratkin|Move|2|all|SR_Move|BuiltInFallback|-
F06-orphan|Off|Ratkin|Move|2|partial|SR_Move|BuiltInFallback|-
F06-orphan|Off|Ratkin|Move|3|all|SR_Move|BuiltInFallback|-
F06-orphan|Off|Ratkin|Move|3|partial|SR_Move|BuiltInFallback|-
F06-orphan|Off|Ratkin|Social|1|all|SR_Social|BuiltInFallback|-
F06-orphan|Off|Ratkin|Social|1|partial|SR_Social|BuiltInFallback|-
F06-orphan|Off|Ratkin|Social|2|all|SR_Social|BuiltInFallback|-
F06-orphan|Off|Ratkin|Social|2|partial|SR_Social|BuiltInFallback|-
F06-orphan|Off|Ratkin|Social|3|all|SR_Social|BuiltInFallback|-
F06-orphan|Off|Ratkin|Social|3|partial|SR_Social|BuiltInFallback|-
F06-orphan|Off|Ratkin|Joy|1|all|SR_Joy|BuiltInFallback|-
F06-orphan|Off|Ratkin|Joy|1|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Off|Ratkin|Joy|2|all|SR_Joy|BuiltInFallback|-
F06-orphan|Off|Ratkin|Joy|2|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Off|Ratkin|Joy|3|all|SR_Joy|BuiltInFallback|-
F06-orphan|Off|Ratkin|Joy|3|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Off|Ratkin|Death|1|all|SR_Death|BuiltInFallback|-
F06-orphan|Off|Ratkin|Death|1|partial|SR_Death|BuiltInFallback|-
F06-orphan|Off|Ratkin|Death|2|all|SR_Death|BuiltInFallback|-
F06-orphan|Off|Ratkin|Death|2|partial|SR_Death|BuiltInFallback|-
F06-orphan|Off|Ratkin|Death|3|all|SR_Death|BuiltInFallback|-
F06-orphan|Off|Ratkin|Death|3|partial|SR_Death|BuiltInFallback|-
F06-orphan|Off|Ratkin|Draft|1|all|SR_Draft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Draft|1|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Draft|2|all|SR_Draft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Draft|2|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Draft|3|all|SR_Draft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Draft|3|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Undraft|1|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Undraft|1|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Undraft|2|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Undraft|2|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Undraft|3|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Undraft|3|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Off|Ratkin|Attack|1|all|SR_Attack|BuiltInFallback|-
F06-orphan|Off|Ratkin|Attack|1|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Off|Ratkin|Attack|2|all|SR_Attack|BuiltInFallback|-
F06-orphan|Off|Ratkin|Attack|2|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Off|Ratkin|Attack|3|all|SR_Attack|BuiltInFallback|-
F06-orphan|Off|Ratkin|Attack|3|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Off|Ratkin|Work|1|all|SR_Work|BuiltInFallback|-
F06-orphan|Off|Ratkin|Work|1|partial|SR_Work|BuiltInFallback|-
F06-orphan|Off|Ratkin|Work|2|all|SR_Work|BuiltInFallback|-
F06-orphan|Off|Ratkin|Work|2|partial|SR_Work|BuiltInFallback|-
F06-orphan|Off|Ratkin|Work|3|all|SR_Work|BuiltInFallback|-
F06-orphan|Off|Ratkin|Work|3|partial|SR_Work|BuiltInFallback|-
F06-orphan|Off|Ratkin|Equip|1|all|SR_Equip|BuiltInFallback|-
F06-orphan|Off|Ratkin|Equip|1|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Off|Ratkin|Equip|2|all|SR_Equip|BuiltInFallback|-
F06-orphan|Off|Ratkin|Equip|2|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Off|Ratkin|Equip|3|all|SR_Equip|BuiltInFallback|-
F06-orphan|Off|Ratkin|Equip|3|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Off|Ratkin|MentalBreak|1|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Off|Ratkin|MentalBreak|1|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Off|Ratkin|MentalBreak|2|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Off|Ratkin|MentalBreak|2|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Off|Ratkin|MentalBreak|3|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Off|Ratkin|MentalBreak|3|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Call|1|all|SR_Call|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Call|1|partial|SR_Call|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Call|2|all|SR_Call|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Call|2|partial|SR_Call|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Call|3|all|SR_Call|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Call|3|partial|SR_Call|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Eat|1|all|SR_Eat|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Eat|1|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Eat|2|all|SR_Eat|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Eat|2|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Eat|3|all|SR_Eat|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Eat|3|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Sleep|1|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Sleep|1|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Sleep|2|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Sleep|2|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Sleep|3|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Sleep|3|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Wounded|1|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Wounded|1|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Wounded|2|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Wounded|2|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Wounded|3|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Wounded|3|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Select|1|all|SR_Select|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Select|1|partial|SR_Select|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Select|2|all|SR_Select|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Select|2|partial|SR_Select|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Select|3|all|SR_Select|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Select|3|partial|SR_Select|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Move|1|all|SR_Move|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Move|1|partial|SR_Move|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Move|2|all|SR_Move|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Move|2|partial|SR_Move|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Move|3|all|SR_Move|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Move|3|partial|SR_Move|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Social|1|all|SR_Social|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Social|1|partial|SR_Social|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Social|2|all|SR_Social|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Social|2|partial|SR_Social|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Social|3|all|SR_Social|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Social|3|partial|SR_Social|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Joy|1|all|SR_Joy|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Joy|1|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Joy|2|all|SR_Joy|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Joy|2|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Joy|3|all|SR_Joy|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Joy|3|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Death|1|all|SR_Death|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Death|1|partial|SR_Death|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Death|2|all|SR_Death|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Death|2|partial|SR_Death|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Death|3|all|SR_Death|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Death|3|partial|SR_Death|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Draft|1|all|SR_Draft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Draft|1|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Draft|2|all|SR_Draft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Draft|2|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Draft|3|all|SR_Draft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Draft|3|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Undraft|1|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Undraft|1|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Undraft|2|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Undraft|2|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Undraft|3|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Undraft|3|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Attack|1|all|SR_Attack|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Attack|1|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Attack|2|all|SR_Attack|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Attack|2|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Attack|3|all|SR_Attack|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Attack|3|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Work|1|all|SR_Work|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Work|1|partial|SR_Work|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Work|2|all|SR_Work|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Work|2|partial|SR_Work|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Work|3|all|SR_Work|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Work|3|partial|SR_Work|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Equip|1|all|SR_Equip|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Equip|1|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Equip|2|all|SR_Equip|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Equip|2|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Equip|3|all|SR_Equip|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|Equip|3|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|MentalBreak|1|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|MentalBreak|1|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|MentalBreak|2|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|MentalBreak|2|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|MentalBreak|3|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Fallback|Ratkin|MentalBreak|3|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Call|1|all|SR_Call|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Call|1|partial|SR_Call|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Call|2|all|SR_Call|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Call|2|partial|SR_Call|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Call|3|all|SR_Call|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Call|3|partial|SR_Call|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Eat|1|all|SR_Eat|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Eat|1|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Eat|2|all|SR_Eat|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Eat|2|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Eat|3|all|SR_Eat|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Eat|3|partial|SR_Eat|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Sleep|1|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Sleep|1|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Sleep|2|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Sleep|2|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Sleep|3|all|SR_Sleep|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Sleep|3|partial|SR_Sleep|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Wounded|1|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Wounded|1|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Wounded|2|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Wounded|2|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Wounded|3|all|SR_Wounded|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Wounded|3|partial|SR_Wounded|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Select|1|all|SR_Select|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Select|1|partial|SR_Select|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Select|2|all|SR_Select|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Select|2|partial|SR_Select|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Select|3|all|SR_Select|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Select|3|partial|SR_Select|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Move|1|all|SR_Move|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Move|1|partial|SR_Move|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Move|2|all|SR_Move|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Move|2|partial|SR_Move|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Move|3|all|SR_Move|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Move|3|partial|SR_Move|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Social|1|all|SR_Social|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Social|1|partial|SR_Social|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Social|2|all|SR_Social|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Social|2|partial|SR_Social|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Social|3|all|SR_Social|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Social|3|partial|SR_Social|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Joy|1|all|SR_Joy|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Joy|1|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Joy|2|all|SR_Joy|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Joy|2|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Joy|3|all|SR_Joy|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Joy|3|partial|SR_Joy|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Death|1|all|SR_Death|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Death|1|partial|SR_Death|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Death|2|all|SR_Death|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Death|2|partial|SR_Death|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Death|3|all|SR_Death|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Death|3|partial|SR_Death|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Draft|1|all|SR_Draft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Draft|1|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Draft|2|all|SR_Draft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Draft|2|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Draft|3|all|SR_Draft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Draft|3|partial|SR_Draft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Undraft|1|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Undraft|1|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Undraft|2|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Undraft|2|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Undraft|3|all|SR_Undraft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Undraft|3|partial|SR_Undraft|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Attack|1|all|SR_Attack|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Attack|1|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Attack|2|all|SR_Attack|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Attack|2|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Attack|3|all|SR_Attack|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Attack|3|partial|SR_Attack|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Work|1|all|SR_Work|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Work|1|partial|SR_Work|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Work|2|all|SR_Work|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Work|2|partial|SR_Work|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Work|3|all|SR_Work|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Work|3|partial|SR_Work|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Equip|1|all|SR_Equip|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Equip|1|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Equip|2|all|SR_Equip|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Equip|2|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Equip|3|all|SR_Equip|BuiltInFallback|-
F06-orphan|Remix|Ratkin|Equip|3|partial|SR_Equip|BuiltInFallback|-
F06-orphan|Remix|Ratkin|MentalBreak|1|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Remix|Ratkin|MentalBreak|1|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Remix|Ratkin|MentalBreak|2|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Remix|Ratkin|MentalBreak|2|partial|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Remix|Ratkin|MentalBreak|3|all|SR_MentalBreak|BuiltInFallback|-
F06-orphan|Remix|Ratkin|MentalBreak|3|partial|SR_MentalBreak|BuiltInFallback|-
F07-inactive|Off|Ratkin|Call|1|all|SR_Call|BuiltInFallback|-
F07-inactive|Off|Ratkin|Call|1|partial|SR_Call|BuiltInFallback|-
F07-inactive|Off|Ratkin|Call|2|all|SR_Call|BuiltInFallback|-
F07-inactive|Off|Ratkin|Call|2|partial|SR_Call|BuiltInFallback|-
F07-inactive|Off|Ratkin|Call|3|all|SR_Call|BuiltInFallback|-
F07-inactive|Off|Ratkin|Call|3|partial|SR_Call|BuiltInFallback|-
F07-inactive|Off|Ratkin|Eat|1|all|SR_Eat|BuiltInFallback|-
F07-inactive|Off|Ratkin|Eat|1|partial|SR_Eat|BuiltInFallback|-
F07-inactive|Off|Ratkin|Eat|2|all|SR_Eat|BuiltInFallback|-
F07-inactive|Off|Ratkin|Eat|2|partial|SR_Eat|BuiltInFallback|-
F07-inactive|Off|Ratkin|Eat|3|all|SR_Eat|BuiltInFallback|-
F07-inactive|Off|Ratkin|Eat|3|partial|SR_Eat|BuiltInFallback|-
F07-inactive|Off|Ratkin|Sleep|1|all|SR_Sleep|BuiltInFallback|-
F07-inactive|Off|Ratkin|Sleep|1|partial|SR_Sleep|BuiltInFallback|-
F07-inactive|Off|Ratkin|Sleep|2|all|SR_Sleep|BuiltInFallback|-
F07-inactive|Off|Ratkin|Sleep|2|partial|SR_Sleep|BuiltInFallback|-
F07-inactive|Off|Ratkin|Sleep|3|all|SR_Sleep|BuiltInFallback|-
F07-inactive|Off|Ratkin|Sleep|3|partial|SR_Sleep|BuiltInFallback|-
F07-inactive|Off|Ratkin|Wounded|1|all|SR_Wounded|BuiltInFallback|-
F07-inactive|Off|Ratkin|Wounded|1|partial|SR_Wounded|BuiltInFallback|-
F07-inactive|Off|Ratkin|Wounded|2|all|SR_Wounded|BuiltInFallback|-
F07-inactive|Off|Ratkin|Wounded|2|partial|SR_Wounded|BuiltInFallback|-
F07-inactive|Off|Ratkin|Wounded|3|all|SR_Wounded|BuiltInFallback|-
F07-inactive|Off|Ratkin|Wounded|3|partial|SR_Wounded|BuiltInFallback|-
F07-inactive|Off|Ratkin|Select|1|all|SR_Select|BuiltInFallback|-
F07-inactive|Off|Ratkin|Select|1|partial|SR_Select|BuiltInFallback|-
F07-inactive|Off|Ratkin|Select|2|all|SR_Select|BuiltInFallback|-
F07-inactive|Off|Ratkin|Select|2|partial|SR_Select|BuiltInFallback|-
F07-inactive|Off|Ratkin|Select|3|all|SR_Select|BuiltInFallback|-
F07-inactive|Off|Ratkin|Select|3|partial|SR_Select|BuiltInFallback|-
F07-inactive|Off|Ratkin|Move|1|all|SR_Move|BuiltInFallback|-
F07-inactive|Off|Ratkin|Move|1|partial|SR_Move|BuiltInFallback|-
F07-inactive|Off|Ratkin|Move|2|all|SR_Move|BuiltInFallback|-
F07-inactive|Off|Ratkin|Move|2|partial|SR_Move|BuiltInFallback|-
F07-inactive|Off|Ratkin|Move|3|all|SR_Move|BuiltInFallback|-
F07-inactive|Off|Ratkin|Move|3|partial|SR_Move|BuiltInFallback|-
F07-inactive|Off|Ratkin|Social|1|all|SR_Social|BuiltInFallback|-
F07-inactive|Off|Ratkin|Social|1|partial|SR_Social|BuiltInFallback|-
F07-inactive|Off|Ratkin|Social|2|all|SR_Social|BuiltInFallback|-
F07-inactive|Off|Ratkin|Social|2|partial|SR_Social|BuiltInFallback|-
F07-inactive|Off|Ratkin|Social|3|all|SR_Social|BuiltInFallback|-
F07-inactive|Off|Ratkin|Social|3|partial|SR_Social|BuiltInFallback|-
F07-inactive|Off|Ratkin|Joy|1|all|SR_Joy|BuiltInFallback|-
F07-inactive|Off|Ratkin|Joy|1|partial|SR_Joy|BuiltInFallback|-
